codigoVuelo,asiento,clase,estado,cedula,precio
VF203,8C,TURISTA,LIBRE,,93.0
VF203,8D,TURISTA,LIBRE,,93.0
VF203,8E,TURISTA,LIBRE,,93.0
VF203,8F,TURISTA,LIBRE,,93.0
VF203,9A,TURISTA,LIBRE,,93.0
VF203,9B,TURISTA,LIBRE,,93.0
VF203,9C,TURISTA,LIBRE,,93.0
VF203,9D,TURISTA,LIBRE,,93.0
VF203,9E,TURISTA,LIBRE,,93.0
VF203,9F,TURISTA,LIBRE,,93.0
VF203,10A,TURISTA,LIBRE,,93.0
VF203,10B,TURISTA,LIBRE,,93.0
VF203,10C,TURISTA,LIBRE,,93.0
VF203,10D,TURISTA,LIBRE,,93.0
VF203,10E,TURISTA,LIBRE,,93.0
VF203,10F,TURISTA,LIBRE,,93.0
VF203,11A,TURISTA,LIBRE,,93.0
VF203,11B,TURISTA,LIBRE,,93.0
VF203,11C,TURISTA,LIBRE,,93.0
VF203,11D,TURISTA,LIBRE,,93.0
VF203,11E,TURISTA,LIBRE,,93.0
VF203,11F,TURISTA,LIBRE,,93.0
VF203,12A,TURISTA,LIBRE,,93.0
VF203,12B,TURISTA,LIBRE,,93.0
VF203,12C,TURISTA,LIBRE,,93.0
VF203,12D,TURISTA,LIBRE,,93.0
VF203,12E,TURISTA,LIBRE,,93.0
VF203,12F,TURISTA,LIBRE,,93.0
VF203,13A,TURISTA,LIBRE,,93.0
VF203,13B,TURISTA,LIBRE,,93.0
VF203,13C,TURISTA,LIBRE,,93.0
VF203,13D,TURISTA,LIBRE,,93.0
VF203,13E,TURISTA,LIBRE,,93.0
VF203,13F,TURISTA,LIBRE,,93.0
VF203,14A,TURISTA,LIBRE,,93.0
VF203,14B,TURISTA,LIBRE,,93.0
VF203,14C,TURISTA,LIBRE,,93.0
VF203,14D,TURISTA,LIBRE,,93.0
VF203,14E,TURISTA,LIBRE,,93.0
VF203,14F,TURISTA,LIBRE,,93.0
VF203,15A,TURISTA,LIBRE,,93.0
VF203,15B,TURISTA,LIBRE,,93.0
VF203,15C,TURISTA,LIBRE,,93.0
VF203,15D,TURISTA,LIBRE,,93.0
VF203,15E,TURISTA,LIBRE,,93.0
VF203,15F,TURISTA,LIBRE,,93.0
VF203,16A,TURISTA,LIBRE,,93.0
VF203,16B,TURISTA,LIBRE,,93.0
VF203,16C,TURISTA,LIBRE,,93.0
VF203,16D,TURISTA,LIBRE,,93.0
VF203,16E,TURISTA,LIBRE,,93.0
VF203,16F,TURISTA,LIBRE,,93.0
VF203,17A,TURISTA,LIBRE,,93.0
VF203,17B,TURISTA,LIBRE,,93.0
VF203,17C,TURISTA,LIBRE,,93.0
VF203,17D,TURISTA,LIBRE,,93.0
VF203,17E,TURISTA,LIBRE,,93.0
VF203,17F,TURISTA,LIBRE,,93.0
VF203,18A,TURISTA,LIBRE,,93.0
VF203,18B,TURISTA,LIBRE,,93.0
VF203,18C,TURISTA,LIBRE,,93.0
VF203,18D,TURISTA,LIBRE,,93.0
VF203,18E,TURISTA,LIBRE,,93.0
VF203,18F,TURISTA,LIBRE,,93.0
VF203,19A,TURISTA,LIBRE,,93.0
VF203,19B,TURISTA,LIBRE,,93.0
VF203,19C,TURISTA,LIBRE,,93.0
VF203,19D,TURISTA,LIBRE,,93.0
VF203,19E,TURISTA,LIBRE,,93.0
VF203,19F,TURISTA,LIBRE,,93.0
VF203,20A,TURISTA,LIBRE,,93.0
VF203,20B,TURISTA,LIBRE,,93.0
VF203,20C,TURISTA,LIBRE,,93.0
VF203,20D,TURISTA,LIBRE,,93.0
VF203,20E,TURISTA,LIBRE,,93.0
VF203,20F,TURISTA,LIBRE,,93.0
VF203,21A,TURISTA,LIBRE,,93.0
VF203,21B,TURISTA,LIBRE,,93.0
VF203,21C,TURISTA,LIBRE,,93.0
VF203,21D,TURISTA,LIBRE,,93.0
VF203,21E,TURISTA,LIBRE,,93.0
VF203,21F,TURISTA,LIBRE,,93.0
VF203,22A,TURISTA,LIBRE,,93.0
VF203,22B,TURISTA,LIBRE,,93.0
VF203,22C,TURISTA,LIBRE,,93.0
VF203,22D,TURISTA,LIBRE,,93.0
VF203,22E,TURISTA,LIBRE,,93.0
VF203,22F,TURISTA,LIBRE,,93.0
VF203,23A,TURISTA,LIBRE,,93.0
VF203,23B,TURISTA,LIBRE,,93.0
VF203,23C,TURISTA,LIBRE,,93.0
VF203,23D,TURISTA,LIBRE,,93.0
VF203,23E,TURISTA,LIBRE,,93.0
VF203,23F,TURISTA,LIBRE,,93.0
VF203,24A,TURISTA,LIBRE,,93.0
VF203,24B,TURISTA,LIBRE,,93.0
VF203,24C,TURISTA,LIBRE,,93.0
VF203,24D,TURISTA,LIBRE,,93.0
VF203,24E,TURISTA,LIBRE,,93.0
VF203,24F,TURISTA,LIBRE,,93.0
VF203,25A,TURISTA,LIBRE,,93.0
VF203,25B,TURISTA,LIBRE,,93.0
VF203,25C,TURISTA,LIBRE,,93.0
VF203,25D,TURISTA,LIBRE,,93.0
VF203,25E,TURISTA,LIBRE,,93.0
VF203,25F,TURISTA,LIBRE,,93.0
VF203,26A,TURISTA,LIBRE,,93.0
VF203,26B,TURISTA,LIBRE,,93.0
VF203,26C,TURISTA,LIBRE,,93.0
VF203,26D,TURISTA,LIBRE,,93.0
VF203,26E,TURISTA,LIBRE,,93.0
VF203,26F,TURISTA,LIBRE,,93.0
VF203,27A,TURISTA,LIBRE,,93.0
VF203,27B,TURISTA,LIBRE,,93.0
VF203,27C,TURISTA,LIBRE,,93.0
VF203,27D,TURISTA,LIBRE,,93.0
VF203,27E,TURISTA,LIBRE,,93.0
VF203,27F,TURISTA,LIBRE,,93.0
VF203,28A,TURISTA,LIBRE,,93.0
VF203,28B,TURISTA,LIBRE,,93.0
VF203,28C,TURISTA,LIBRE,,93.0
VF203,28D,TURISTA,LIBRE,,93.0
VF203,28E,TURISTA,LIBRE,,93.0
VF203,28F,TURISTA,LIBRE,,93.0
VF203,29A,TURISTA,LIBRE,,93.0
VF203,29B,TURISTA,LIBRE,,93.0
VF203,29C,TURISTA,LIBRE,,93.0
VF203,29D,TURISTA,LIBRE,,93.0
VF203,29E,TURISTA,LIBRE,,93.0
VF203,29F,TURISTA,LIBRE,,93.0
VF203,30A,TURISTA,LIBRE,,93.0
VF203,30B,TURISTA,LIBRE,,93.0
VF203,30C,TURISTA,LIBRE,,93.0
VF203,30D,TURISTA,LIBRE,,93.0
VF203,30E,TURISTA,LIBRE,,93.0
VF203,30F,TURISTA,LIBRE,,93.0
VF204,1A,PRIMERA,LIBRE,,152.0
VF204,1B,PRIMERA,LIBRE,,152.0
VF204,1C,PRIMERA,LIBRE,,152.0
VF204,1D,PRIMERA,LIBRE,,152.0
VF204,1E,PRIMERA,LIBRE,,152.0
VF204,1F,PRIMERA,LIBRE,,152.0
VF204,2A,PRIMERA,LIBRE,,152.0
VF204,2B,PRIMERA,LIBRE,,152.0
VF204,2C,PRIMERA,LIBRE,,152.0
VF204,2D,PRIMERA,LIBRE,,152.0
VF204,2E,PRIMERA,LIBRE,,152.0
VF204,2F,PRIMERA,LIBRE,,152.0
VF204,3A,PRIMERA,LIBRE,,152.0
VF204,3B,PRIMERA,LIBRE,,152.0
VF204,3C,PRIMERA,LIBRE,,152.0
VF204,3D,PRIMERA,LIBRE,,152.0
VF204,3E,PRIMERA,LIBRE,,152.0
VF204,3F,PRIMERA,LIBRE,,152.0
VF204,4A,TURISTA,LIBRE,,95.0
VF204,4B,TURISTA,LIBRE,,95.0
VF204,4C,TURISTA,LIBRE,,95.0
VF204,4D,TURISTA,LIBRE,,95.0
VF204,4E,TURISTA,LIBRE,,95.0
VF204,4F,TURISTA,LIBRE,,95.0
VF204,5A,TURISTA,LIBRE,,95.0
VF204,5B,TURISTA,LIBRE,,95.0
VF204,5C,TURISTA,LIBRE,,95.0
VF204,5D,TURISTA,LIBRE,,95.0
VF204,5E,TURISTA,LIBRE,,95.0
VF204,5F,TURISTA,LIBRE,,95.0
VF204,6A,TURISTA,LIBRE,,95.0
VF204,6B,TURISTA,LIBRE,,95.0
VF204,6C,TURISTA,LIBRE,,95.0
VF204,6D,TURISTA,LIBRE,,95.0
VF204,6E,TURISTA,LIBRE,,95.0
VF204,6F,TURISTA,LIBRE,,95.0
VF204,7A,TURISTA,LIBRE,,95.0
VF204,7B,TURISTA,LIBRE,,95.0
VF204,7C,TURISTA,LIBRE,,95.0
VF204,7D,TURISTA,LIBRE,,95.0
VF204,7E,TURISTA,LIBRE,,95.0
VF204,7F,TURISTA,LIBRE,,95.0
VF204,8A,TURISTA,LIBRE,,95.0
VF204,8B,TURISTA,LIBRE,,95.0
VF204,8C,TURISTA,LIBRE,,95.0
VF204,8D,TURISTA,LIBRE,,95.0
VF204,8E,TURISTA,LIBRE,,95.0
VF204,8F,TURISTA,LIBRE,,95.0
VF204,9A,TURISTA,LIBRE,,95.0
VF204,9B,TURISTA,LIBRE,,95.0
VF204,9C,TURISTA,LIBRE,,95.0
VF204,9D,TURISTA,LIBRE,,95.0
VF204,9E,TURISTA,LIBRE,,95.0
VF204,9F,TURISTA,LIBRE,,95.0
VF204,10A,TURISTA,LIBRE,,95.0
VF204,10B,TURISTA,LIBRE,,95.0
VF204,10C,TURISTA,LIBRE,,95.0
VF204,10D,TURISTA,LIBRE,,95.0
VF204,10E,TURISTA,LIBRE,,95.0
VF204,10F,TURISTA,LIBRE,,95.0
VF204,11A,TURISTA,LIBRE,,95.0
VF204,11B,TURISTA,LIBRE,,95.0
VF204,11C,TURISTA,LIBRE,,95.0
VF204,11D,TURISTA,LIBRE,,95.0
VF204,11E,TURISTA,LIBRE,,95.0
VF204,11F,TURISTA,LIBRE,,95.0
VF204,12A,TURISTA,LIBRE,,95.0
VF204,12B,TURISTA,LIBRE,,95.0
VF204,12C,TURISTA,LIBRE,,95.0
VF204,12D,TURISTA,LIBRE,,95.0
VF204,12E,TURISTA,LIBRE,,95.0
VF204,12F,TURISTA,LIBRE,,95.0
VF204,13A,TURISTA,LIBRE,,95.0
VF204,13B,TURISTA,LIBRE,,95.0
VF204,13C,TURISTA,LIBRE,,95.0
VF204,13D,TURISTA,LIBRE,,95.0
VF204,13E,TURISTA,LIBRE,,95.0
VF204,13F,TURISTA,LIBRE,,95.0
VF204,14A,TURISTA,LIBRE,,95.0
VF204,14B,TURISTA,LIBRE,,95.0
VF204,14C,TURISTA,LIBRE,,95.0
VF204,14D,TURISTA,LIBRE,,95.0
VF204,14E,TURISTA,LIBRE,,95.0
VF204,14F,TURISTA,LIBRE,,95.0
VF204,15A,TURISTA,LIBRE,,95.0
VF204,15B,TURISTA,LIBRE,,95.0
VF204,15C,TURISTA,LIBRE,,95.0
VF204,15D,TURISTA,LIBRE,,95.0
VF204,15E,TURISTA,LIBRE,,95.0
VF204,15F,TURISTA,LIBRE,,95.0
VF204,16A,TURISTA,LIBRE,,95.0
VF204,16B,TURISTA,LIBRE,,95.0
VF204,16C,TURISTA,LIBRE,,95.0
VF204,16D,TURISTA,LIBRE,,95.0
VF204,16E,TURISTA,LIBRE,,95.0
VF204,16F,TURISTA,LIBRE,,95.0
VF204,17A,TURISTA,LIBRE,,95.0
VF204,17B,TURISTA,LIBRE,,95.0
VF204,17C,TURISTA,LIBRE,,95.0
VF204,17D,TURISTA,LIBRE,,95.0
VF204,17E,TURISTA,LIBRE,,95.0
VF204,17F,TURISTA,LIBRE,,95.0
VF204,18A,TURISTA,LIBRE,,95.0
VF204,18B,TURISTA,LIBRE,,95.0
VF204,18C,TURISTA,LIBRE,,95.0
VF204,18D,TURISTA,LIBRE,,95.0
VF204,18E,TURISTA,LIBRE,,95.0
VF204,18F,TURISTA,LIBRE,,95.0
VF204,19A,TURISTA,LIBRE,,95.0
VF204,19B,TURISTA,LIBRE,,95.0
VF204,19C,TURISTA,LIBRE,,95.0
VF204,19D,TURISTA,LIBRE,,95.0
VF204,19E,TURISTA,LIBRE,,95.0
VF204,19F,TURISTA,LIBRE,,95.0
VF204,20A,TURISTA,LIBRE,,95.0
VF204,20B,TURISTA,LIBRE,,95.0
VF204,20C,TURISTA,LIBRE,,95.0
VF204,20D,TURISTA,LIBRE,,95.0
VF204,20E,TURISTA,LIBRE,,95.0
VF204,20F,TURISTA,LIBRE,,95.0
VF204,21A,TURISTA,LIBRE,,95.0
VF204,21B,TURISTA,LIBRE,,95.0
VF204,21C,TURISTA,LIBRE,,95.0
VF204,21D,TURISTA,LIBRE,,95.0
VF204,21E,TURISTA,LIBRE,,95.0
VF204,21F,TURISTA,LIBRE,,95.0
VF204,22A,TURISTA,LIBRE,,95.0
VF204,22B,TURISTA,LIBRE,,95.0
VF204,22C,TURISTA,LIBRE,,95.0
VF204,22D,TURISTA,LIBRE,,95.0
VF204,22E,TURISTA,LIBRE,,95.0
VF204,22F,TURISTA,LIBRE,,95.0
VF204,23A,TURISTA,LIBRE,,95.0
VF204,23B,TURISTA,LIBRE,,95.0
VF204,23C,TURISTA,LIBRE,,95.0
VF204,23D,TURISTA,LIBRE,,95.0
VF204,23E,TURISTA,LIBRE,,95.0
VF204,23F,TURISTA,LIBRE,,95.0
VF204,24A,TURISTA,LIBRE,,95.0
VF204,24B,TURISTA,LIBRE,,95.0
VF204,24C,TURISTA,LIBRE,,95.0
VF204,24D,TURISTA,LIBRE,,95.0
VF204,24E,TURISTA,LIBRE,,95.0
VF204,24F,TURISTA,LIBRE,,95.0
VF204,25A,TURISTA,LIBRE,,95.0
VF204,25B,TURISTA,LIBRE,,95.0
VF204,25C,TURISTA,LIBRE,,95.0
VF204,25D,TURISTA,LIBRE,,95.0
VF204,25E,TURISTA,LIBRE,,95.0
VF204,25F,TURISTA,LIBRE,,95.0
VF204,26A,TURISTA,LIBRE,,95.0
VF204,26B,TURISTA,LIBRE,,95.0
VF204,26C,TURISTA,LIBRE,,95.0
VF204,26D,TURISTA,LIBRE,,95.0
VF204,26E,TURISTA,LIBRE,,95.0
VF204,26F,TURISTA,LIBRE,,95.0
VF204,27A,TURISTA,LIBRE,,95.0
VF204,27B,TURISTA,LIBRE,,95.0
VF204,27C,TURISTA,LIBRE,,95.0
VF204,27D,TURISTA,LIBRE,,95.0
VF205,1A,PRIMERA,LIBRE,,155.2
VF205,1B,PRIMERA,LIBRE,,155.2
VF205,1C,PRIMERA,LIBRE,,155.2
VF205,1D,PRIMERA,LIBRE,,155.2
VF205,1E,PRIMERA,LIBRE,,155.2
VF205,1F,PRIMERA,LIBRE,,155.2
VF205,2A,PRIMERA,LIBRE,,155.2
VF205,2B,PRIMERA,LIBRE,,155.2
VF205,2C,PRIMERA,LIBRE,,155.2
VF205,2D,PRIMERA,LIBRE,,155.2
VF205,2E,PRIMERA,LIBRE,,155.2
VF205,2F,PRIMERA,LIBRE,,155.2
VF205,3A,PRIMERA,LIBRE,,155.2
VF205,3B,PRIMERA,LIBRE,,155.2
VF205,3C,PRIMERA,LIBRE,,155.2
VF205,3D,PRIMERA,LIBRE,,155.2
VF205,3E,PRIMERA,LIBRE,,155.2
VF205,3F,PRIMERA,LIBRE,,155.2
VF205,4A,TURISTA,LIBRE,,97.0
VF205,4B,TURISTA,LIBRE,,97.0
VF205,4C,TURISTA,LIBRE,,97.0
VF205,4D,TURISTA,LIBRE,,97.0
VF205,4E,TURISTA,LIBRE,,97.0
VF205,4F,TURISTA,LIBRE,,97.0
VF205,5A,TURISTA,LIBRE,,97.0
VF205,5B,TURISTA,LIBRE,,97.0
VF205,5C,TURISTA,LIBRE,,97.0
VF205,5D,TURISTA,LIBRE,,97.0
VF205,5E,TURISTA,LIBRE,,97.0
VF205,5F,TURISTA,LIBRE,,97.0
VF205,6A,TURISTA,LIBRE,,97.0
VF205,6B,TURISTA,LIBRE,,97.0
VF205,6C,TURISTA,LIBRE,,97.0
VF205,6D,TURISTA,LIBRE,,97.0
VF205,6E,TURISTA,LIBRE,,97.0
VF205,6F,TURISTA,LIBRE,,97.0
VF205,7A,TURISTA,LIBRE,,97.0
VF205,7B,TURISTA,LIBRE,,97.0
VF205,7C,TURISTA,LIBRE,,97.0
VF205,7D,TURISTA,LIBRE,,97.0
VF205,7E,TURISTA,LIBRE,,97.0
VF205,7F,TURISTA,LIBRE,,97.0
VF205,8A,TURISTA,LIBRE,,97.0
VF205,8B,TURISTA,LIBRE,,97.0
VF205,8C,TURISTA,LIBRE,,97.0
VF205,8D,TURISTA,LIBRE,,97.0
VF205,8E,TURISTA,LIBRE,,97.0
VF205,8F,TURISTA,LIBRE,,97.0
VF205,9A,TURISTA,LIBRE,,97.0
VF205,9B,TURISTA,LIBRE,,97.0
VF205,9C,TURISTA,LIBRE,,97.0
VF205,9D,TURISTA,LIBRE,,97.0
VF205,9E,TURISTA,LIBRE,,97.0
VF205,9F,TURISTA,LIBRE,,97.0
VF205,10A,TURISTA,LIBRE,,97.0
VF205,10B,TURISTA,LIBRE,,97.0
VF205,10C,TURISTA,LIBRE,,97.0
VF205,10D,TURISTA,LIBRE,,97.0
VF205,10E,TURISTA,LIBRE,,97.0
VF205,10F,TURISTA,LIBRE,,97.0
VF205,11A,TURISTA,LIBRE,,97.0
VF205,11B,TURISTA,LIBRE,,97.0
VF205,11C,TURISTA,LIBRE,,97.0
VF205,11D,TURISTA,LIBRE,,97.0
VF205,11E,TURISTA,LIBRE,,97.0
VF205,11F,TURISTA,LIBRE,,97.0
VF205,12A,TURISTA,LIBRE,,97.0
VF205,12B,TURISTA,LIBRE,,97.0
VF205,12C,TURISTA,LIBRE,,97.0
VF205,12D,TURISTA,LIBRE,,97.0
VF205,12E,TURISTA,LIBRE,,97.0
VF205,12F,TURISTA,LIBRE,,97.0
VF205,13A,TURISTA,LIBRE,,97.0
VF205,13B,TURISTA,LIBRE,,97.0
VF205,13C,TURISTA,LIBRE,,97.0
VF205,13D,TURISTA,LIBRE,,97.0
VF205,13E,TURISTA,LIBRE,,97.0
VF205,13F,TURISTA,LIBRE,,97.0
VF205,14A,TURISTA,LIBRE,,97.0
VF205,14B,TURISTA,LIBRE,,97.0
VF205,14C,TURISTA,LIBRE,,97.0
VF205,14D,TURISTA,LIBRE,,97.0
VF205,14E,TURISTA,LIBRE,,97.0
VF205,14F,TURISTA,LIBRE,,97.0
VF205,15A,TURISTA,LIBRE,,97.0
VF205,15B,TURISTA,LIBRE,,97.0
VF205,15C,TURISTA,LIBRE,,97.0
VF205,15D,TURISTA,LIBRE,,97.0
VF205,15E,TURISTA,LIBRE,,97.0
VF205,15F,TURISTA,LIBRE,,97.0
VF205,16A,TURISTA,LIBRE,,97.0
VF205,16B,TURISTA,LIBRE,,97.0
VF205,16C,TURISTA,LIBRE,,97.0
VF205,16D,TURISTA,LIBRE,,97.0
VF205,16E,TURISTA,LIBRE,,97.0
VF205,16F,TURISTA,LIBRE,,97.0
VF205,17A,TURISTA,LIBRE,,97.0
VF205,17B,TURISTA,LIBRE,,97.0
VF205,17C,TURISTA,LIBRE,,97.0
VF205,17D,TURISTA,LIBRE,,97.0
VF205,17E,TURISTA,LIBRE,,97.0
VF205,17F,TURISTA,LIBRE,,97.0
VF205,18A,TURISTA,LIBRE,,97.0
VF205,18B,TURISTA,LIBRE,,97.0
VF205,18C,TURISTA,LIBRE,,97.0
VF205,18D,TURISTA,LIBRE,,97.0
VF205,18E,TURISTA,LIBRE,,97.0
VF205,18F,TURISTA,LIBRE,,97.0
VF205,19A,TURISTA,LIBRE,,97.0
VF205,19B,TURISTA,LIBRE,,97.0
VF205,19C,TURISTA,LIBRE,,97.0
VF205,19D,TURISTA,LIBRE,,97.0
VF205,19E,TURISTA,LIBRE,,97.0
VF205,19F,TURISTA,LIBRE,,97.0
VF205,20A,TURISTA,LIBRE,,97.0
VF205,20B,TURISTA,LIBRE,,97.0
VF205,20C,TURISTA,LIBRE,,97.0
VF205,20D,TURISTA,LIBRE,,97.0
VF205,20E,TURISTA,LIBRE,,97.0
VF205,20F,TURISTA,LIBRE,,97.0
VF205,21A,TURISTA,LIBRE,,97.0
VF205,21B,TURISTA,LIBRE,,97.0
VF205,21C,TURISTA,LIBRE,,97.0
VF205,21D,TURISTA,LIBRE,,97.0
VF205,21E,TURISTA,LIBRE,,97.0
VF205,21F,TURISTA,LIBRE,,97.0
VF205,22A,TURISTA,LIBRE,,97.0
VF205,22B,TURISTA,LIBRE,,97.0
VF205,22C,TURISTA,LIBRE,,97.0
VF205,22D,TURISTA,LIBRE,,97.0
VF205,22E,TURISTA,LIBRE,,97.0
VF205,22F,TURISTA,LIBRE,,97.0
VF205,23A,TURISTA,LIBRE,,97.0
VF205,23B,TURISTA,LIBRE,,97.0
VF205,23C,TURISTA,LIBRE,,97.0
VF205,23D,TURISTA,LIBRE,,97.0
VF205,23E,TURISTA,LIBRE,,97.0
VF205,23F,TURISTA,LIBRE,,97.0
VF205,24A,TURISTA,LIBRE,,97.0
VF205,24B,TURISTA,LIBRE,,97.0
VF205,24C,TURISTA,LIBRE,,97.0
VF205,24D,TURISTA,LIBRE,,97.0
VF205,24E,TURISTA,LIBRE,,97.0
VF205,24F,TURISTA,LIBRE,,97.0
VF205,25A,TURISTA,LIBRE,,97.0
VF205,25B,TURISTA,LIBRE,,97.0
VF205,25C,TURISTA,LIBRE,,97.0
VF205,25D,TURISTA,LIBRE,,97.0
VF205,25E,TURISTA,LIBRE,,97.0
VF205,25F,TURISTA,LIBRE,,97.0
VF205,26A,TURISTA,LIBRE,,97.0
VF205,26B,TURISTA,LIBRE,,97.0
VF205,26C,TURISTA,LIBRE,,97.0
VF205,26D,TURISTA,LIBRE,,97.0
VF205,26E,TURISTA,LIBRE,,97.0
VF205,26F,TURISTA,LIBRE,,97.0
VF205,27A,TURISTA,LIBRE,,97.0
VF205,27B,TURISTA,LIBRE,,97.0
VF205,27C,TURISTA,LIBRE,,97.0
VF205,27D,TURISTA,LIBRE,,97.0
VF205,27E,TURISTA,LIBRE,,97.0
VF205,27F,TURISTA,LIBRE,,97.0
VF205,28A,TURISTA,LIBRE,,97.0
VF205,28B,TURISTA,LIBRE,,97.0
VF205,28C,TURISTA,LIBRE,,97.0
VF205,28D,TURISTA,LIBRE,,97.0
VF205,28E,TURISTA,LIBRE,,97.0
VF205,28F,TURISTA,LIBRE,,97.0
VF205,29A,TURISTA,LIBRE,,97.0
VF205,29B,TURISTA,LIBRE,,97.0
VF205,29C,TURISTA,LIBRE,,97.0
VF205,29D,TURISTA,LIBRE,,97.0
VF205,29E,TURISTA,LIBRE,,97.0
VF205,29F,TURISTA,LIBRE,,97.0
VF205,30A,TURISTA,LIBRE,,97.0
VF205,30B,TURISTA,LIBRE,,97.0
VF205,30C,TURISTA,LIBRE,,97.0
VF205,30D,TURISTA,LIBRE,,97.0
VF205,30E,TURISTA,LIBRE,,97.0
VF205,30F,TURISTA,LIBRE,,97.0
VF206,1A,PRIMERA,LIBRE,,147.2
VF206,1B,PRIMERA,LIBRE,,147.2
VF206,1C,PRIMERA,LIBRE,,147.2
VF206,1D,PRIMERA,LIBRE,,147.2
VF206,1E,PRIMERA,LIBRE,,147.2
VF206,1F,PRIMERA,LIBRE,,147.2
VF206,2A,PRIMERA,LIBRE,,147.2
VF206,2B,PRIMERA,LIBRE,,147.2
VF206,2C,PRIMERA,LIBRE,,147.2
VF206,2D,PRIMERA,LIBRE,,147.2
VF206,2E,PRIMERA,LIBRE,,147.2
VF206,2F,PRIMERA,LIBRE,,147.2
VF206,3A,PRIMERA,LIBRE,,147.2
VF206,3B,PRIMERA,LIBRE,,147.2
VF206,3C,PRIMERA,LIBRE,,147.2
VF206,3D,PRIMERA,LIBRE,,147.2
VF206,3E,PRIMERA,LIBRE,,147.2
VF206,3F,PRIMERA,LIBRE,,147.2
VF206,4A,TURISTA,LIBRE,,92.0
VF206,4B,TURISTA,LIBRE,,92.0
VF206,4C,TURISTA,LIBRE,,92.0
VF206,4D,TURISTA,LIBRE,,92.0
VF206,4E,TURISTA,LIBRE,,92.0
VF206,4F,TURISTA,LIBRE,,92.0
VF206,5A,TURISTA,LIBRE,,92.0
VF206,5B,TURISTA,LIBRE,,92.0
VF206,5C,TURISTA,LIBRE,,92.0
VF206,5D,TURISTA,LIBRE,,92.0
VF206,5E,TURISTA,LIBRE,,92.0
VF206,5F,TURISTA,LIBRE,,92.0
VF206,6A,TURISTA,LIBRE,,92.0
VF206,6B,TURISTA,LIBRE,,92.0
VF206,6C,TURISTA,LIBRE,,92.0
VF206,6D,TURISTA,LIBRE,,92.0
VF206,6E,TURISTA,LIBRE,,92.0
VF206,6F,TURISTA,LIBRE,,92.0
VF206,7A,TURISTA,LIBRE,,92.0
VF206,7B,TURISTA,LIBRE,,92.0
VF206,7C,TURISTA,LIBRE,,92.0
VF206,7D,TURISTA,LIBRE,,92.0
VF206,7E,TURISTA,LIBRE,,92.0
VF206,7F,TURISTA,LIBRE,,92.0
VF206,8A,TURISTA,LIBRE,,92.0
VF206,8B,TURISTA,LIBRE,,92.0
VF206,8C,TURISTA,LIBRE,,92.0
VF206,8D,TURISTA,LIBRE,,92.0
VF206,8E,TURISTA,LIBRE,,92.0
VF206,8F,TURISTA,LIBRE,,92.0
VF206,9A,TURISTA,LIBRE,,92.0
VF206,9B,TURISTA,LIBRE,,92.0
VF206,9C,TURISTA,LIBRE,,92.0
VF206,9D,TURISTA,LIBRE,,92.0
VF206,9E,TURISTA,LIBRE,,92.0
VF206,9F,TURISTA,LIBRE,,92.0
VF206,10A,TURISTA,LIBRE,,92.0
VF206,10B,TURISTA,LIBRE,,92.0
VF206,10C,TURISTA,LIBRE,,92.0
VF206,10D,TURISTA,LIBRE,,92.0
VF206,10E,TURISTA,LIBRE,,92.0
VF206,10F,TURISTA,LIBRE,,92.0
VF206,11A,TURISTA,LIBRE,,92.0
VF206,11B,TURISTA,LIBRE,,92.0
VF206,11C,TURISTA,LIBRE,,92.0
VF206,11D,TURISTA,LIBRE,,92.0
VF206,11E,TURISTA,LIBRE,,92.0
VF206,11F,TURISTA,LIBRE,,92.0
VF206,12A,TURISTA,LIBRE,,92.0
VF206,12B,TURISTA,LIBRE,,92.0
VF206,12C,TURISTA,LIBRE,,92.0
VF206,12D,TURISTA,LIBRE,,92.0
VF206,12E,TURISTA,LIBRE,,92.0
VF206,12F,TURISTA,LIBRE,,92.0
VF206,13A,TURISTA,LIBRE,,92.0
VF206,13B,TURISTA,LIBRE,,92.0
VF206,13C,TURISTA,LIBRE,,92.0
VF206,13D,TURISTA,LIBRE,,92.0
VF206,13E,TURISTA,LIBRE,,92.0
VF206,13F,TURISTA,LIBRE,,92.0
VF206,14A,TURISTA,LIBRE,,92.0
VF206,14B,TURISTA,LIBRE,,92.0
VF206,14C,TURISTA,LIBRE,,92.0
VF206,14D,TURISTA,LIBRE,,92.0
VF206,14E,TURISTA,LIBRE,,92.0
VF206,14F,TURISTA,LIBRE,,92.0
VF206,15A,TURISTA,LIBRE,,92.0
VF206,15B,TURISTA,LIBRE,,92.0
VF206,15C,TURISTA,LIBRE,,92.0
VF206,15D,TURISTA,LIBRE,,92.0
VF206,15E,TURISTA,LIBRE,,92.0
VF206,15F,TURISTA,LIBRE,,92.0
VF206,16A,TURISTA,LIBRE,,92.0
VF206,16B,TURISTA,LIBRE,,92.0
VF206,16C,TURISTA,LIBRE,,92.0
VF206,16D,TURISTA,LIBRE,,92.0
VF206,16E,TURISTA,LIBRE,,92.0
VF206,16F,TURISTA,LIBRE,,92.0
VF206,17A,TURISTA,LIBRE,,92.0
VF206,17B,TURISTA,LIBRE,,92.0
VF206,17C,TURISTA,LIBRE,,92.0
VF206,17D,TURISTA,LIBRE,,92.0
VF206,17E,TURISTA,LIBRE,,92.0
VF206,17F,TURISTA,LIBRE,,92.0
VF206,18A,TURISTA,LIBRE,,92.0
VF206,18B,TURISTA,LIBRE,,92.0
